,lot_area,CropETo,TotalWater,water_dist,castorieindex,firstfloor,add_g_size,parval
852,35.95,3.265,4.6037037037037,14.936641578469468,90.0,0.0,0.0,535645.0
858,1.0,3.265,4.6037037037037,14.386293095407689,31.0,1306.0,0.0,140454.0
860,9.99,2.30333333333333,2.92666666666667,14.678173201548626,90.0,1899.0,572.0,224664.0
861,9.77,2.30333333333333,2.92666666666667,12.495676543773987,42.0,2236.0,924.0,190031.0
863,5.07,2.87666666666667,4.6037037037037,2.2937529354535338,88.0,2586.0,755.0,313345.0
866,20.0,2.30333333333333,2.92666666666667,14.92440453145765,90.0,825.0,0.0,177736.0
871,4.18,2.30333333333333,2.92666666666667,15.037976770325775,90.0,1302.0,0.0,84816.0
873,93.5,2.30333333333333,2.92666666666667,13.952668881655672,90.0,1741.0,483.0,553682.0
874,38.0,2.30333333333333,2.92666666666667,14.09682751383375,90.0,1280.0,425.0,537028.0
877,0.67,2.30333333333333,2.92666666666667,14.159301215568071,90.0,936.0,0.0,16786.0
878,2.5,2.30333333333333,2.92666666666667,13.821845772649088,90.0,1289.0,1320.0,189428.0
880,29.32,2.30333333333333,2.92666666666667,14.34862546546358,90.0,2134.0,550.0,242605.0
881,40.0,2.30333333333333,2.92666666666667,15.512343942166885,80.0,0.0,0.0,222317.0
882,38.48,3.08916666666667,4.41309523809524,13.31681568326867,23.0,0.0,0.0,363498.0
886,2.35,2.30333333333333,2.92666666666667,15.099722225038386,90.0,2196.0,675.0,200828.0
889,19.55,2.30333333333333,2.92666666666667,14.102378054329915,72.0,1288.0,0.0,199360.0
890,0.89,2.30333333333333,2.92666666666667,14.87228625909513,80.0,1824.0,400.0,116628.0
891,20.0,2.30333333333333,2.92666666666667,15.6879791939184,90.0,1290.0,768.0,202218.0
894,1.1,3.265,4.6037037037037,13.820885840027733,42.0,1760.0,460.0,293760.0
895,22.92,3.265,4.6037037037037,12.838509799077878,95.0,3303.0,1010.0,1172324.0
897,16.17,2.30333333333333,2.92666666666667,14.795111824965506,90.0,0.0,0.0,112625.0
899,20.0,2.30333333333333,2.92666666666667,14.889282789397294,90.0,0.0,0.0,557430.0
901,10.0,2.30333333333333,2.92666666666667,15.604926539557171,90.0,0.0,0.0,51175.0
902,79.1,2.30333333333333,2.92666666666667,14.599793729177824,90.0,2179.0,0.0,350794.0
903,4.85,1.5683333333333302,3.08755337195328,3.9159396515509393,23.0,2257.0,576.0,189128.0
904,18.55,2.30333333333333,2.92666666666667,14.797282525055875,48.0,2510.0,520.0,190509.0
906,20.0,3.265,4.6037037037037,15.139729480080184,90.0,0.0,0.0,209646.0
910,0.62,2.30333333333333,2.92666666666667,3.862843134577788,62.0,9880.0,0.0,660173.0
912,40.0,2.30333333333333,2.92666666666667,14.614098634464495,90.0,1543.0,462.0,425853.0
913,20.0,2.30333333333333,2.92666666666667,15.08691250577074,29.0,1720.0,0.0,316879.0
914,18.8,3.1275,4.46785714285714,1.3312919179636995,85.0,1148.0,480.0,288595.0
915,20.0,3.265,4.6037037037037,14.760633509885395,80.0,1006.0,0.0,209804.0
918,20.0,2.30333333333333,2.92666666666667,15.331115837836885,90.0,1188.0,0.0,106449.0
920,0.96,2.30333333333333,2.92666666666667,13.2539396034153,23.0,1460.0,440.0,179500.0
921,47.76,3.265,4.6037037037037,15.703243884588172,90.0,0.0,0.0,372297.0
925,4.88,3.265,4.6037037037037,12.728495375946094,42.0,1828.0,2304.0,341999.0
930,4.72,3.08916666666667,4.41309523809524,12.826362334719315,23.0,1452.0,1390.0,250481.0
932,2.22,1.6133333333333302,3.22395954881369,12.531194812351297,23.0,1830.0,528.0,116773.0
933,18.61,2.87666666666667,4.6037037037037,15.17705567192166,90.0,1314.0,432.0,187424.0
936,3.29,1.6133333333333302,3.22395954881369,13.669439996445911,24.0,2298.0,680.0,275971.0
938,2.39,1.6133333333333302,3.22395954881369,13.697902666030192,23.0,736.0,64.0,53755.0
939,4.66,1.6133333333333302,3.22395954881369,13.681372921835345,24.0,720.0,0.0,36287.0
940,5.0,1.6133333333333302,3.22395954881369,12.217143501558981,45.0,1042.0,90.0,240000.0
945,10.73,3.265,4.6037037037037,3.317997988366108,53.0,3050.0,1180.0,431818.0
946,17.01,2.30333333333333,2.92666666666667,15.284054830979139,90.0,1152.0,0.0,129808.0
947,20.0,3.265,4.6037037037037,15.554152656756676,90.0,1414.0,0.0,144241.0
948,0.31,2.30333333333333,2.92666666666667,3.9444296249394304,77.0,4789.0,0.0,295361.0
951,3.74,1.6133333333333302,3.22395954881369,13.755380552135124,23.0,1440.0,2271.0,284591.0
954,7.82,3.08916666666667,4.36025832091406,13.181161399878828,23.0,0.0,0.0,185802.0
957,19.73,1.6133333333333302,3.22395954881369,14.196528777778662,42.0,3030.0,693.0,527702.0
958,2.27,1.6133333333333302,3.22395954881369,13.577153395432902,42.0,2328.0,648.0,140744.0
960,0.6,1.6133333333333302,3.22395954881369,13.009484536803349,23.0,0.0,625.0,75000.0
961,20.0,2.30333333333333,2.92666666666667,15.58006154362962,90.0,1028.0,504.0,160464.0
965,20.0,3.1275,4.46785714285714,1.7886098802777997,36.0,2442.0,552.0,514553.0
966,1.0,2.87666666666667,4.6037037037037,15.44004153415509,90.0,0.0,0.0,230618.0
967,30.0,3.08916666666667,4.41309523809524,14.858046436147038,90.0,0.0,0.0,796620.0
970,80.0,2.30333333333333,2.92666666666667,14.573453332668512,90.0,828.0,0.0,398073.0
971,20.0,2.30333333333333,2.92666666666667,15.608431552653713,80.0,1120.0,288.0,176460.0
973,20.0,3.08916666666667,4.41309523809524,3.071757131966504,70.0,1200.0,480.0,398961.0
974,0.5,2.30333333333333,2.92666666666667,15.142448355429542,29.0,1691.0,150.0,204000.0
975,17.34,2.30333333333333,2.92666666666667,15.16972681188168,90.0,0.0,0.0,123198.0
976,30.42,3.08916666666667,4.41309523809524,12.281071461403215,95.0,0.0,0.0,963578.0
977,19.59,2.30333333333333,2.92666666666667,14.478335106900365,90.0,1430.0,908.0,167923.0
980,1.79,3.08916666666667,4.41309523809524,15.31366062589206,80.0,2080.0,440.0,312380.0
988,20.0,2.30333333333333,2.92666666666667,15.572921696370122,90.0,1638.0,322.0,400341.0
989,20.0,2.30333333333333,2.92666666666667,14.795625535107384,90.0,1601.0,600.0,453945.0
992,18.99,2.30333333333333,2.92666666666667,15.039643212151045,90.0,872.0,0.0,190424.0
994,4.55,2.30333333333333,2.92666666666667,11.682753725943744,42.0,2170.0,600.0,258668.0
996,40.0,2.30333333333333,2.92666666666667,15.275068604671269,90.0,768.0,0.0,270776.0
1001,20.0,2.30333333333333,2.92666666666667,15.525694502161825,80.0,1331.0,528.0,308197.0
1004,20.0,2.30333333333333,2.92666666666667,14.748868865445573,50.0,1190.0,0.0,190849.0
1005,10.0,2.30333333333333,2.92666666666667,15.625826511564455,90.0,1089.0,0.0,119651.0
1006,19.55,2.30333333333333,2.92666666666667,12.647518819605153,42.0,0.0,0.0,291283.0
1007,20.0,2.30333333333333,2.92666666666667,14.819056375927925,90.0,2264.0,558.0,236583.0
1008,40.0,2.30333333333333,2.92666666666667,15.044777213143975,90.0,1556.0,0.0,218562.0
1009,19.55,2.30333333333333,2.92666666666667,13.642428969965767,90.0,1631.0,0.0,180117.0
1010,40.0,2.30333333333333,2.92666666666667,14.081064143930506,90.0,0.0,0.0,203920.0
1012,2.02,3.265,4.6037037037037,4.157235100710217,95.0,1745.0,1392.0,323143.0
1017,19.85,3.1275,4.46785714285714,1.431833045016045,90.0,1485.0,918.0,438008.0
1020,20.0,3.265,4.6037037037037,15.343794530426136,90.0,0.0,0.0,402928.0
1023,18.58,3.08916666666667,4.41309523809524,15.184195638227894,90.0,1272.0,0.0,210717.0
1026,1.02,3.265,4.6037037037037,3.2623294632889537,24.0,1911.0,0.0,206658.0
1028,1.1,2.30333333333333,2.92666666666667,13.226945049483712,23.0,1427.0,506.0,183000.0
1029,1.38,2.30333333333333,2.92666666666667,14.578318411459366,90.0,2945.0,1254.0,247568.0
1030,19.72,3.265,4.6037037037037,14.330973789550713,42.0,1248.0,0.0,287749.0
1031,38.5,2.30333333333333,2.92666666666667,13.884434997841732,90.0,0.0,0.0,347368.0
1032,1.89,3.265,4.6037037037037,3.3395885228829716,62.0,2447.0,744.0,165438.0
1035,5.0,3.265,4.6037037037037,2.6700181916421193,85.0,2028.0,0.0,355666.0
1036,0.62,2.30333333333333,2.92666666666667,3.948228290742982,77.0,9876.0,0.0,595000.0
1037,0.31,2.30333333333333,2.92666666666667,3.924627724674268,77.0,4789.0,0.0,314607.0
1041,2.27,3.265,4.6037037037037,14.686435048521284,80.0,1488.0,0.0,164900.0
1043,2.38,3.265,4.6037037037037,2.688986342913976,85.0,2110.0,792.0,272796.0
1044,1.92,3.08916666666667,4.36025832091406,12.756151226893088,23.0,1005.0,943.0,197595.0
1045,9.3,2.30333333333333,2.92666666666667,15.675922919173725,90.0,103686.0,0.0,1248480.0
1046,359.52,3.265,4.6037037037037,9.380090037583484,80.0,0.0,0.0,2511004.0
1047,11.32,3.265,4.6037037037037,3.855757813183312,24.0,0.0,0.0,245483.0
1050,5.0,2.00416666666667,3.6001926782273594,2.7790174409330275,33.0,2890.0,508.0,240324.0
1051,39.1,2.30333333333333,2.92666666666667,14.412242795900914,80.0,2060.0,690.0,299115.0
1054,5.0,3.08916666666667,4.36025832091406,2.201670703275353,88.0,1257.0,396.0,193673.0
1055,2.38,3.265,4.6037037037037,14.676400457967329,90.0,2450.0,753.0,337200.0
1056,4.19,2.30333333333333,2.92666666666667,11.79463496674814,65.0,0.0,0.0,4375.0
1057,10.0,2.30333333333333,2.92666666666667,14.339678189384605,90.0,1436.0,0.0,319261.0
1058,1.38,2.30333333333333,2.92666666666667,1.5662040024994373,33.0,1818.0,0.0,286110.0
1064,3.6,2.30333333333333,2.92666666666667,12.029258266206778,95.0,600.0,0.0,110386.0
1070,0.37,2.30333333333333,2.92666666666667,4.0844615716861155,77.0,4793.0,0.0,280566.0
1071,15.54,1.5683333333333302,3.08755337195328,1.4407458356487262,85.0,2295.0,638.0,227294.0
1072,0.33,2.30333333333333,2.92666666666667,4.175612905505029,77.0,4793.0,0.0,367200.0
1073,0.33,2.30333333333333,2.92666666666667,4.148656971154315,77.0,6291.0,0.0,320152.0
1074,2.39,1.6133333333333302,3.22395954881369,13.813964882112305,42.0,2032.0,2754.0,177604.0
1075,0.33,2.30333333333333,2.92666666666667,4.150310066343609,77.0,4793.0,0.0,350000.0
1076,2.28,3.1275,4.46785714285714,2.5234656991461626,85.0,1570.0,484.0,275600.0
1079,2.46,3.1275,4.46785714285714,13.310559452885522,23.0,1920.0,440.0,316200.0
1080,1.03,3.265,4.6037037037037,3.2402182992645074,24.0,1962.0,440.0,286388.0
1083,4.55,1.6133333333333302,3.22395954881369,12.352291334980675,45.0,1256.0,520.0,83222.0
1084,29.39,2.30333333333333,2.92666666666667,15.06048060069244,95.0,0.0,0.0,171827.0
1085,0.35,2.30333333333333,2.92666666666667,4.2833251562008785,77.0,4936.0,0.0,445000.0
1086,0.26,2.30333333333333,2.92666666666667,4.261522076254677,77.0,3934.0,0.0,213714.0
1087,0.33,2.30333333333333,2.92666666666667,4.042990413163637,77.0,4793.0,0.0,327090.0
1088,19.66,3.08916666666667,4.41309523809524,3.01847734503968,65.0,1948.0,612.0,800871.0
1089,10.0,2.30333333333333,2.92666666666667,15.176810382179694,90.0,925.0,735.0,97607.0
1090,4.88,3.265,4.6037037037037,12.758780225704431,23.0,1655.0,2116.0,219131.0
1092,30.0,3.265,4.6037037037037,14.467317658662093,90.0,919.0,0.0,381592.0
1094,20.0,2.30333333333333,2.92666666666667,14.815454214582365,90.0,1546.0,378.0,255430.0
1095,19.55,2.30333333333333,2.92666666666667,14.865259168971225,90.0,1715.0,0.0,184393.0
1097,1.0,3.08916666666667,4.41309523809524,15.42251802865409,90.0,1680.0,675.0,102321.0
1098,30.0,2.87666666666667,4.6037037037037,14.97201169103288,90.0,0.0,0.0,249681.0
1100,5.0,1.5683333333333302,3.08755337195328,3.5710179599254426,24.0,3514.0,1056.0,248884.0
1101,18.65,2.30333333333333,2.92666666666667,14.847085082957852,90.0,1032.0,180.0,160582.0
1102,20.0,2.30333333333333,2.92666666666667,15.584384871252626,90.0,1162.0,0.0,89230.0
1103,10.0,2.30333333333333,2.92666666666667,14.524375474085874,90.0,874.0,280.0,86973.0
1104,18.5,3.265,4.6037037037037,15.526169500758865,90.0,1700.0,440.0,265446.0
1106,18.55,3.08916666666667,4.41309523809524,15.193524896120248,80.0,0.0,0.0,79198.0
1108,1.35,2.30333333333333,2.92666666666667,14.534025919452107,90.0,2766.0,661.0,283428.0
1109,2.0,3.15916666666667,3.7666666666666697,2.3114206633730285,85.0,2016.0,4598.0,350124.0
1111,20.0,3.265,4.6037037037037,14.862470905167124,80.0,946.0,0.0,113517.0
1113,20.0,2.30333333333333,2.92666666666667,14.612788658694743,90.0,2318.0,640.0,221983.0
1116,40.0,3.265,4.6037037037037,14.137264016489599,76.0,1962.0,524.0,287167.0
1118,31.78,3.1275,4.46785714285714,2.551622803473587,30.0,0.0,0.0,596872.0
1119,2.29,2.30333333333333,2.92666666666667,14.41404478576182,90.0,1884.0,528.0,134430.0
1121,19.43,3.1275,4.46785714285714,5.113989394295329,24.0,0.0,0.0,458090.0
1122,38.76,2.30333333333333,2.92666666666667,14.578646263885979,90.0,0.0,0.0,206344.0
1123,7.8,1.5683333333333302,3.08755337195328,2.7092371764194625,33.0,1352.0,0.0,61673.0
1126,20.0,1.5683333333333302,3.08755337195328,4.822576024182128,65.0,1930.0,0.0,418710.0
1128,39.0,2.30333333333333,2.92666666666667,4.933130339941883,65.0,912.0,0.0,183815.0
1129,13.61,3.08916666666667,4.41309523809524,5.249791902450385,70.0,1598.0,0.0,271985.0
1133,10.0,2.30333333333333,2.92666666666667,4.545731273812397,45.0,1116.0,0.0,316886.0
1134,139.53,1.6133333333333302,3.22395954881369,4.058999562891942,24.0,1576.0,0.0,1063146.0
1136,317.51,3.265,4.6037037037037,15.817635518470757,90.0,2036.0,484.0,3634385.0
1138,18.95,3.265,4.6037037037037,1.5506186428170632,33.0,1250.0,0.0,117859.0
1139,20.0,3.08916666666667,4.41309523809524,14.318478027883296,76.0,1384.0,0.0,191560.0
1142,1.89,1.6133333333333302,3.22395954881369,14.405079936286958,23.0,1840.0,528.0,157837.0
1150,18.65,2.30333333333333,2.92666666666667,16.53254924149433,90.0,1665.0,462.0,328366.0
1151,19.7,3.265,4.6037037037037,3.094543292945745,62.0,1176.0,0.0,176162.0
1152,19.7,3.08916666666667,4.41309523809524,3.1601120431645082,62.0,0.0,0.0,480054.0
1154,2.11,3.265,4.6037037037037,3.259808688300496,100.0,920.0,3204.0,181078.0
1155,20.0,2.30333333333333,2.92666666666667,14.595821260140006,90.0,2333.0,625.0,334087.0
1156,17.5,3.265,4.6037037037037,14.643283707599261,90.0,0.0,0.0,188798.0
1160,9.27,2.30333333333333,2.92666666666667,15.030510806190648,90.0,2320.0,946.0,309168.0
1161,18.53,3.08916666666667,4.41309523809524,15.204680062320195,80.0,1180.0,0.0,143428.0
1162,19.0,2.30333333333333,2.92666666666667,15.246648940107233,90.0,1196.0,651.0,256634.0
1164,25.0,3.265,4.6037037037037,15.773557191538988,90.0,2811.0,384.0,655266.0
1165,40.0,2.30333333333333,2.92666666666667,15.547007852664684,90.0,1417.0,0.0,1000484.0
1170,1.0,2.30333333333333,2.92666666666667,16.028603469228457,90.0,1900.0,400.0,226445.0
1172,2.07,3.15916666666667,3.7666666666666697,2.3516119737372843,33.0,2082.0,560.0,207203.0
1174,1.99,3.1275,4.46785714285714,10.053848322671136,77.0,22177.0,0.0,6250000.0
1175,9.64,1.6133333333333302,3.22395954881369,12.603341486220195,23.0,1404.0,440.0,113247.0
1176,4.93,2.87666666666667,4.6037037037037,2.320806865614101,88.0,1894.0,1008.0,303568.0
1178,40.0,2.30333333333333,2.92666666666667,15.093800515333989,80.0,1232.0,0.0,330299.0
1179,4.97,3.265,4.6037037037037,3.8495512535465135,21.0,1677.0,506.0,141683.0
1180,60.0,2.30333333333333,2.92666666666667,15.253423256531965,90.0,2706.0,648.0,521881.0
1184,15.0,3.265,4.6037037037037,3.7718617781318153,21.0,1788.0,0.0,380579.0
1189,20.0,2.30333333333333,2.92666666666667,15.013889550453275,90.0,1686.0,330.0,218594.0
1194,10.0,3.265,4.6037037037037,14.700958507460154,90.0,896.0,0.0,133941.0
1195,20.0,2.30333333333333,2.92666666666667,15.004010997715133,90.0,1152.0,0.0,216728.0
1197,20.0,2.30333333333333,2.92666666666667,14.486724367782466,90.0,1216.0,0.0,187417.0
1198,2.0,3.265,4.6037037037037,2.3512226567150725,65.0,2031.0,400.0,153890.0
1200,59.09,3.265,4.6037037037037,13.559279642379565,77.0,1008.0,0.0,331093.0
1201,20.0,2.30333333333333,2.92666666666667,15.440735596088837,90.0,988.0,0.0,157567.0
1202,0.72,2.30333333333333,2.92666666666667,15.031744151543714,90.0,1120.0,0.0,68654.0
1203,0.7,2.30333333333333,2.92666666666667,14.58923384546702,95.0,3320.0,940.0,474300.0
1204,2.2,3.265,4.6037037037037,3.2979719794321998,62.0,2004.0,484.0,180257.0
1206,5.36,3.1275,4.46785714285714,2.603875995703603,62.0,0.0,0.0,228051.0
1211,10.0,2.30333333333333,2.92666666666667,14.544995243185005,90.0,0.0,0.0,77183.0
1212,2.12,3.265,4.6037037037037,2.7368471581095597,33.0,1972.0,1124.0,382500.0
1215,0.17,3.265,4.6037037037037,3.2968330700971675,62.0,1816.0,526.0,278604.0
1216,60.0,2.30333333333333,2.92666666666667,13.739930104870773,77.0,0.0,0.0,295358.0
1223,19.02,2.30333333333333,2.92666666666667,14.9485057963905,90.0,0.0,0.0,379362.0
1224,1.22,2.30333333333333,2.92666666666667,13.83760409032094,42.0,2037.0,384.0,317822.0
1229,1.13,2.30333333333333,2.92666666666667,14.006876887837993,77.0,2168.0,0.0,212654.0
1235,20.0,2.87666666666667,4.6037037037037,15.125722356951707,90.0,962.0,720.0,232865.0
1237,0.51,3.265,4.6037037037037,15.118684897268169,90.0,4088.0,0.0,43592.0
1239,13.35,2.30333333333333,2.92666666666667,15.490316529599516,90.0,1668.0,440.0,152406.0
1240,9.0,1.5683333333333302,3.08755337195328,2.975013718522744,53.0,1004.0,300.0,104016.0
1241,2.0,2.30333333333333,2.92666666666667,13.606857136002665,23.0,0.0,0.0,79452.0
1242,1.0,3.195,3.7666666666666697,15.32604217350713,90.0,1024.0,324.0,77161.0
1243,0.5,3.08916666666667,4.41309523809524,15.96174654183278,90.0,1140.0,905.0,115619.0
1244,5.51,3.265,4.6037037037037,2.8603343329359423,52.0,1736.0,0.0,86440.0
1245,20.14,3.08916666666667,4.41309523809524,15.977435682224975,95.0,1150.0,755.0,224022.0
1248,9.01,1.6133333333333302,3.22395954881369,14.940348067837725,42.0,1026.0,36.0,157806.0
1252,1.0,3.195,3.7666666666666697,15.34626596006918,90.0,1504.0,400.0,180095.0
1254,5.04,3.265,4.6037037037037,3.062435149382723,72.0,1296.0,672.0,265000.0
1255,20.0,3.265,4.6037037037037,15.87189514571742,90.0,1650.0,0.0,259143.0
1256,1.24,3.265,4.6037037037037,15.944524744377789,95.0,1853.0,598.0,275000.0
1258,28.44,3.265,4.6037037037037,14.461205498370795,90.0,0.0,0.0,355187.0
1259,18.94,1.6133333333333302,3.22395954881369,13.899297021495693,45.0,1392.0,0.0,514516.0
1260,36.07,3.265,4.6037037037037,15.260228588331485,90.0,1382.0,1150.0,576327.0
1264,2.3,2.30333333333333,2.92666666666667,13.665931099842865,23.0,1740.0,575.0,197085.0
1267,2.0,1.6133333333333302,3.22395954881369,2.687333357733121,65.0,2096.0,440.0,291312.0
1269,1.99,3.08916666666667,4.41309523809524,3.0460168242919905,65.0,2247.0,821.0,252045.0
1273,2.4,3.46416666666667,4.948809523809519,1.6369668930759882,80.0,1327.0,0.0,62684.0
1274,20.0,3.265,4.6037037037037,14.343536373369444,90.0,2328.0,598.0,278272.0
1279,2.5,3.265,4.6037037037037,15.784168210866413,90.0,2141.0,528.0,204696.0
1286,24.7,3.265,4.6037037037037,14.415740989804124,42.0,848.0,480.0,393788.0
1288,21.06,3.265,4.6037037037037,13.946133050562064,72.0,0.0,0.0,668000.0
1290,2.3,2.30333333333333,2.92666666666667,13.635442268703935,72.0,2085.0,550.0,138002.0
1294,0.92,3.1275,4.46785714285714,2.6199159777825427,33.0,1121.0,790.0,155592.0
1301,1.0,2.30333333333333,2.92666666666667,14.017888379759329,95.0,1310.0,288.0,101481.0
1304,1.86,2.30333333333333,2.92666666666667,13.865821925380935,95.0,3260.0,1395.0,369878.0
1305,10.69,3.1275,4.46785714285714,1.8606946960501038,13.0,1200.0,0.0,157070.0
1307,29.46,2.30333333333333,2.92666666666667,14.435510672933171,90.0,2250.0,0.0,286476.0
1308,4.96,3.1275,4.46785714285714,14.734341200747359,23.0,1612.0,560.0,116824.0
1312,2.37,2.30333333333333,2.92666666666667,14.180795895340855,49.0,0.0,0.0,98282.0
1315,21.06,3.1275,4.46785714285714,1.6778768295094049,65.0,0.0,0.0,246986.0
1316,6.54,1.6133333333333302,3.22395954881369,3.2757564789697318,88.0,2642.0,900.0,382500.0
1317,20.0,3.265,4.6037037037037,16.019936974159048,95.0,1963.0,684.0,341221.0
1319,35.58,2.30333333333333,2.92666666666667,15.186183931200045,90.0,1408.0,640.0,208305.0
1321,18.7,2.30333333333333,2.92666666666667,15.973349377089438,95.0,0.0,0.0,87139.0
1325,2.59,1.6133333333333302,3.22395954881369,13.17120248355435,23.0,1181.0,572.0,193922.0
1331,30.0,2.30333333333333,2.92666666666667,14.523571879190389,90.0,1236.0,0.0,609309.0
1332,76.66,2.37916666666667,4.0436171064598,12.923169446031851,90.0,1500.0,0.0,403797.0
1333,1.32,3.1275,4.46785714285714,2.7252892541735863,54.0,707.0,707.0,153000.0
1334,5.61,3.46416666666667,4.948809523809519,1.6617205730415032,80.0,0.0,0.0,56514.0
1335,19.1,2.30333333333333,2.92666666666667,15.457864581517866,80.0,2095.0,397.0,207606.0
1337,0.74,1.5683333333333302,3.08755337195328,13.157913869349336,24.0,2536.0,120.0,274627.0
1338,19.75,3.1275,4.46785714285714,1.2103770890503085,90.0,1480.0,1008.0,244265.0
